review_date,rating,reviews
3 September 2022,2.0,"I remember loving it. Now that I'm home with cancer and can't go anywhere, I NEED to keep my mind occupied since the cancer's back for good. I'm home watching all my favorite series of every season and episode, plus my favorite movies. I'm now up to watching season 4 episode 10 and I'm sooo disappointed!!! I honestly don't remember it being this bad between Walt and Jesse!!!! I thought for the most part they got along and worked well together, but I was so wrong. Plus Hank is so annoying. Walt has done nothing but save that piece of crap Jesse, dumb ass messed up and un grateful putz. And he never appreciated Walt!!! But Walt kept helping that idiot over and over again from getting killed or in trouble. He wasn't worth saving. So Walt just got his ass kicked in by Jesse then told him to get out of his house. Then Jesse goes to Mexico. And I don't remember what happens there. Hopefully he'll make it back home and Walt takes him out! The little bastard deserves it! I just can't believe how badly my memory is about this show. Most of the characters were so annoying and such a pain in the ass. And ungrateful! Gus deserves to get busted, but Hank is not going by the book at all too bust him, especially since he's not even being investigated. Hank is a cry baby and like I had said, so annoying!!!! I can't believe I'm so disappointed in the show when I remember loving it. It's nothing what I remember! It's like I've never seen it before lol. I'll stop watching it, read the synopsis for each episode just to see how it ends. I just can't stay into it anymore! Sorry guys who still love this show. Ok, with nothing else on I was in the mood for, lol went back to the show, now I'm up to Season 6 episode 11. They're having dinner the four of them, and I can't understand why Walt isn't saying, ""If you think I'm guilty Then when are you going to ask for ALL THE MONEY we gave you to pay for ALL your bills which I'm sure is at least a million with all his surgeries, room stays, hospital and home therapy, Dr visits, utilities, mortgages, food? Which is all drug and blood money!"" I don't hear that coming out of their mouth which would is what I surely would be asking. Let them go into bankruptcy. Walt did it with good intentions thinking he was dying, it's not like he also used, had it around the house, gave it to his kids. He thought he was dying and wanted to support his families bills now and for them when he passed away and for their future! Skyler helps that moron Ted, who I knew he was going to do exactly what he did the greedy momo. Plus Skyler loved having all the money, she laundered Ted's and Walt's money!! That poor baby, being born into that family, such a shame lol ok now that I'm hooked again and curious to see the ending!"
7 June 2019,10.0,"The best TV show i've ever seen by far!
Every episode was something special for me."
3 September 2019,10.0,It is so good that you completely forget that you are watching a series. Some scenes let me suffer depression for a few hours after. Can't think of a single aspect that was not perfect
7 June 2019,10.0,"A great show will not repeate a great story from a teacher to a drug cook into a person who ended up his life because of his family who wanted to protect her, thank you, Brian, for all she gave you great"
25 July 2019,10.0,Very exciting and fun tv-serie! Keeps you entertained throughout the whole serie!
2 December 2023,10.0,"That series is fire! The acting, the plots and even the smallest details are carefully checked and thats especially the reason why I loved it so much. Trust me, you will never be the same after finishing breaking bad and everything single episode can get your interest on its own special way. So to sum up, I recommend each and every single one of you to watch breaking bad. It will be a unique experience that I can guarantee to you that when you are over, you will start wishing for memory loss, so you can watch this magnificent show over and over again! Trust me guys, it's really worth it, and uou will definitely won't regret it!"
22 October 2019,10.0,"I am unable to write anything that can tell you just how good this series is. I watched it in 2008, and I watched it again recently. Has anything come close? There have been other good series since. However, whatever comes next will have to exceptional to better this. Have fun. 😎"
17 September 2019,10.0,What can I say in this review that hasn't already been said? This show is a masterpiece!
4 December 2017,10.0,"The age of Bryan Cranston has returned. Once universally lauded for his work in Malcolm In The Middle, there had yet to be a good vehicle for this man's particular talents. He has that rare gift of generating sympathy and manic-energy at the same time."
8 December 2021,1.0,This show is simply what suburbanites think of the city. It's incredibly stupid and with the time frame of the series it makes no sense. Only suburbanites who think drug dealers are scary city folk from 80s movies will enjoy this pointless show. Also can Bryan Cranston only make that face. Why all the close ups if that all he can manage to do.
10 October 2019,10.0,Incredible storytelling and phenomenal acting. So smart. A true marvel. 10 stars ⭐
22 July 2020,10.0,"I really don't have to say anything. Everyone knows at this point that the show is amazing. The writing, acting, cinematography. It's just perfect."
26 May 2020,10.0,Masterpiece show if you have patience than you'll surely like it . The real master ming mr white!
17 June 2022,10.0,"I think there will never be a show in the near future that is on this level. The wirting, the acting, the final, the screenplay just everything is perfect especially the last two seasons are the two best seasons in TV history. For me Breaking Bad will always be the best show. A Masterpiece."
9 July 2022,10.0,Breaking Everything about this series was perfect 99.9% For years to come it would and still one of the greatest TV Series.
19 May 2019,10.0,"This TV Show is The Definition of Perfect
Number 1"
